primary_energy_consumption,year,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
20.67,2019,283616.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,663.66,-5.711,-0.106,1696.895,14.993,5324.1,1.51,-4.104,-1.183,4166.35,40.7945,45.345,6.311,3.33,11741.228,3.33,17.3305,-5.351,-1.169,72879.398,0.918,0.1815,0.1875,10119.315,2.87,24077.301,188.123,86.186,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,2.21,-4.0045,-0.006500000000000001,6.234,987.25,0.28,485.224,8.408,3.4735,1.646,0.029,30.25,1621.911,0.46,3952.095,13.814,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,4795.216,1.36,11748.93,-0.28,0.07900000000000001,19088.549,92.131,40.841,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,11741.228,1.3545,0.02,18.994,1621.911,0.46,3035.644,13.814,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,423.107,0.12,63.453,3.604,0.254,10.491,0.054,0.501,211.554,0.06,132.794,1.802,0.556
263.565,2019,4989410.0,187274507980.0,40.398,0.014,9.494,0.047,158.335,0.79,1.806,0.018,133.71,6.223,0.975,3336.686,16.648,318.675,1.59,-5.97,-1.32,4166.35,20.788,3.634,6.308,43.75,8768.572,43.75,21.591,1.981,5.119,52824.816,1.407,3.997,6.4,1541.264,7.69,33375.059,166.522,17.577,63.1,6.711,3.021,48.044,1086.301,5.42,9629.199,1.4395,2.997,17430.287,161.5675,12.389,18.205,5.85,-2.498,-1.947,63.363,5074.748,25.32,12699.497,57.874,24.01,-0.921,-1.167,97.379,7227.308,36.06,19517.045,82.423,36.9,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.417,2.403,101.83,136.289,0.68,20409.172,-0.28,0.07900000000000001,19088.549,92.131,1.554,38.586,28.068,8.38,7.59,0.937,0.26,1679.557,1521.222,5625.564,19.154,17.349,10.636,8768.572,-0.921,-1.167,97.379,7227.308,36.06,19517.045,82.423,36.9,27.061,0.066,0.317,26.055,0.13,63.453,0.297,0.12,9.077,0.439,5.583,446.947,2.23,1119.037,5.097,2.116
19.375,2019,6483660.0,29133575354.0,9.971,0.0,0.0,0.0,129.556,0.84,18.341,0.433,334.06,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,5.01,772.712,4.58,17.3305,4.246,0.789,2988.323,0.665,0.1815,0.1875,303.841,1.97,24077.301,188.123,43.013,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,1.53,-4.0045,-0.006500000000000001,6.234,35.474,0.23,485.224,5.022,3.4735,1.646,0.029,30.25,402.55,2.61,3952.095,56.987,18.642,0.43,8.583,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,303.841,1.97,11748.93,-0.28,0.07900000000000001,19088.549,92.131,43.013,39.774,1.3385,1.62,0.78,2.887,0.0205,249.859,120.302,147.846,35.371,17.031,0.85,706.391,1.3545,0.02,18.994,402.55,2.61,3035.644,56.987,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,4.627,0.03,63.453,0.655,0.254,10.491,0.054,0.501,112.591,0.73,132.794,15.939,0.556
10.912,2019,22947765.0,21237507069.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,686.57,-5.711,-0.106,1696.895,14.993,8.715,0.2,-4.104,-1.183,4166.35,40.7945,29.851,6.311,1.73,75.389,0.67,17.3305,28.802,2.44,475.52,0.514,0.1815,0.1875,28.325,0.65,24077.301,188.123,97.015,81.358,0.5095,0.072,49.167,2.179,0.05,5931.444,1.4395,2.997,17430.287,161.5675,7.463,19.765,0.46,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,0.872,0.02,3952.095,2.985,18.642,1.06,61.272,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,17.431,0.4,11748.93,-0.28,0.07900000000000001,19088.549,92.131,59.701,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,29.197,1.3545,0.02,18.994,0.872,0.02,3035.644,2.985,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.872,0.02,63.453,2.985,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
514.787,2019,209485637.0,1079426893318.0,9.971,0.0,0.0,0.0,0.143,0.03,0.082,0.433,505.76,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,34.13,162.923,36.46,17.3305,4.723,23.219,2457.388,0.477,0.1815,0.1875,133.422,27.95,24077.301,188.123,76.659,81.358,0.5095,0.072,49.167,133.422,27.95,5931.444,2.092,10.096,2352.388,492.792,76.659,19.765,18.44,-4.0045,-0.006500000000000001,6.234,40.241,8.43,485.224,23.121,3.4735,1.646,0.029,30.25,40.623,8.51,3952.095,23.341,18.642,-2.33,-6.827,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,0.0,0.0,11748.93,4.88,54.578,5599.317,1172.977,0.0,39.774,1.3385,0.03,0.0,2.887,0.0205,0.143,0.0,147.846,0.082,0.0,0.85,174.045,1.3545,0.02,18.994,40.623,8.51,3035.644,23.341,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.239,0.05,63.453,0.137,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
0.033,2019,1814.0,62427096792.0,9.971,0.0,0.0,0.0,0.0,0.0,0.11,0.433,501.75,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,0.0,0.0,0.0,17.3305,7.169,0.002,18138.418,0.918,0.1815,0.1875,0.0,0.0,24077.301,188.123,71.68299999999999,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.0,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,10.479,3.4735,1.646,0.029,30.25,0.0,0.0,3952.095,28.513,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,0.0,0.0,11748.93,-0.28,0.07900000000000001,19088.549,92.131,15.457999999999998,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.134,0.0,0.85,0.0,1.3545,0.02,18.994,0.0,0.0,3035.644,26.19,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.545,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
228.829,2019,26037633.0,42499100315.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,486.6,-5.711,-0.106,1696.895,14.993,455.879,11.87,-4.104,-1.183,4166.35,40.7945,49.707,6.311,23.88,917.134,23.88,17.3305,10.262,21.298,8788.403,5.384,0.1815,0.1875,491.596,12.8,24077.301,188.123,53.601,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,11.62,-4.0045,-0.006500000000000001,6.234,422.465,11.0,485.224,46.064,3.4735,1.646,0.029,30.25,425.538,11.08,3952.095,46.399,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,35.718,0.93,11748.93,-0.28,0.07900000000000001,19088.549,92.131,3.894,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,917.134,1.3545,0.02,18.994,425.538,11.08,3035.644,46.399,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,3.072,0.08,63.453,0.335,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
31.058,2019,1897643.0,28433274864.0,0.0,0.0,0.556,0.001,31.618,0.06,1.022,0.003,700.17,18.513,1.86,6275.936,11.909,1849.663,3.51,-4.104,-1.183,4166.35,40.7945,59.796,38.609,7.7,4057.665,5.87,20.365,2.074,0.631,16366.357,1.092,9.081,2.288,2387.172,4.53,14482.995,27.484,77.172,89.097,16.895,0.41,2.839,505.891,0.96,1495.964,1.4395,2.997,17430.287,161.5675,16.354,9.203,4.11,-35.04,-1.576,2.88,611.285,1.16,1517.873,19.761,9.338,-31.615,-1.562,3.363,706.139,1.34,1772.26,22.828,10.903,1.83,23.766,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.017,12.735,31.618,0.06,6711.096,-0.28,0.07900000000000001,19088.549,92.131,1.022,41.286,0.172,0.06,0.0,1.948,0.003,31.618,0.0,90.743,1.022,0.0,0.558,3093.311,-31.615,-1.562,3.363,706.139,1.34,1772.26,22.828,10.903,1.92,0.001,0.057,10.539,0.02,30.295,0.341,0.186,4.59,0.01,0.252,52.697,0.1,132.794,1.704,0.817
0.0,2019,48154.0,62427096792.0,9.971,0.0,0.0,0.0,0.64,0.01,0.11,0.433,501.75,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,6.14,1967.863,4.785,17.3305,1.5735000000000001,0.0,0.0,0.918,0.1815,0.1875,894.482,1.76,24077.301,188.123,71.68299999999999,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,1.44,-4.0045,-0.006500000000000001,6.234,65.026,0.295,485.224,10.479,3.4735,1.646,0.029,30.25,212.875,0.78,3952.095,28.513,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,111.541,0.35,11748.93,-0.28,0.07900000000000001,19088.549,92.131,15.457999999999998,39.774,1.3385,0.01,0.0,2.887,0.0205,0.709,0.0,147.846,0.134,0.0,0.85,1854.303,1.3545,0.02,18.994,212.875,0.78,3035.644,26.19,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,4.293,0.02,63.453,0.545,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
515.945,2019,5347733.0,455304831150.0,26.877,1.153,1018.149,5.445,46.749,0.25,0.187,1.1,33.48,-2.325,-0.216,1696.895,9.075,7.48,0.04,-4.104,-1.183,4166.35,40.7945,0.03,1.834,133.87,25033.037,133.83,44.446,-6.469,-35.684,96479.188,1.133,-2.37,-3.996,516.107,2.76,30777.918,164.592,2.062,33.259,3.238,1.42,45.274,385.21,2.06,8466.091,-5.617,-67.398,211756.734,1132.418,1.539,9.148,4.48,-9.845,-35.577,310.123,23428.619,125.29,57991.422,93.619,62.665,-7.318,-30.131,330.294,24509.453,131.07,61763.324,97.938,66.741,0.04,0.03,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.504,-5.2,110.243,123.417,0.66,20614.934,-5.588,-54.501,172185.953,920.805,0.493,22.276,0.791,0.25,0.0,23.92,0.153,46.749,0.0,147.846,0.187,0.0,0.16,25025.559,-7.318,-30.131,330.294,24509.453,131.07,61763.324,97.938,66.741,72.515,0.109,0.26,1.87,0.01,48.609,0.007,0.053,42.507,4.031,13.676,1032.213,5.52,2557.297,4.125,2.763
373.409,2019,4591248.0,170692383655.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.47,12.557,0.109,212.395,0.975,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,0.261,38.89,8470.464,38.89,10.415,-0.691,-2.598,81330.617,2.188,-0.698,-2.623,8457.396,38.83,81316.117,373.342,99.846,99.983,0.0,0.001,249.965,8213.453,37.71,54443.906,0.984,3.575,79913.336,366.902,96.966,66.942,22.03,-4.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.737,0.023,0.063,13.068,0.06,13.616,0.154,0.017,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.184,-2.733,122.402,243.942,1.12,26659.818,-1.037,-5.768,119886.031,550.427,2.88,32.78,0.0,0.0,0.0,2.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8470.464,60.737,0.023,0.063,13.068,0.06,13.616,0.154,0.017,5.365,0.002,0.041,10.89,0.05,8.925,0.129,0.011,10.491,0.022,0.022,2.178,0.01,4.69,0.026,0.006
227.367,2019,4442201.0,62427096792.0,9.971,0.0,0.0,0.0,0.64,0.01,0.11,0.0,501.75,-5.961,-1.53,1696.895,24.131,0.0,0.0,4.347,1.399,4166.35,33.57,0.0,10.895,6.14,1967.863,4.785,17.3305,-3.525,-8.307,10254.706,0.918,-6.941,-9.494,894.482,1.76,24077.301,127.294,71.68299999999999,57.472,-5.341,-3.133,55.527,0.0,0.0,5931.444,1.992,0.062,17430.287,3.166,0.0,25.07,1.44,1.114,0.539,88.367,65.026,0.295,485.224,10.479,39.897,1.584,1.008,94.195,212.875,0.78,3952.095,28.513,42.528,0.0,0.0,5.862,0.276,5.44,0.0,0.0,0.0,0.0,2.456,-9.209,-4.832,47.635,111.541,0.35,11748.93,2.77,0.61,19088.549,22.637,15.457999999999998,21.507,0.097,0.01,0.0,3.333,0.003,0.709,0.0,147.846,0.134,0.0,0.044,1854.303,1.332,0.732,88.755,212.875,0.78,3035.644,26.19,40.072,350.927,0.137,0.177,4.293,0.02,63.453,0.545,0.08,85.944,0.053,0.115,0.0,0.0,132.794,0.0,0.052
55.641,2019,4442201.0,62427096792.0,9.971,0.0,0.0,0.0,0.64,0.01,0.11,0.0,501.75,-9.576,-1.88,1696.895,17.755,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,32.097,6.14,1967.863,4.785,17.3305,-5.229,-3.07,10254.706,0.918,-5.411,-2.842,894.482,1.76,24077.301,49.676,71.68299999999999,89.803,0.5095,0.0,0.0,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,0.0,1.44,-13.697,-0.656,3.991,65.026,0.295,485.224,10.479,7.216,-3.722,-0.217,5.64,212.875,0.78,3952.095,28.513,10.197,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.924,-0.962,31.921,111.541,0.35,11748.93,-0.28,0.07900000000000001,19088.549,92.131,15.457999999999998,57.706,0.969,0.01,0.0,9.541,0.084,0.709,0.0,147.846,0.134,0.0,1.751,1854.303,-3.722,-0.217,5.64,212.875,0.78,3035.644,26.19,10.197,110.03,0.355,0.68,4.293,0.02,63.453,0.545,1.23,10.491,0.0,0.0,0.0,0.0,132.794,0.0,0.0
20.572,2019,4957773.0,24410373377.0,9.971,0.0,0.0,0.0,0.0,0.0,0.0,0.433,567.9,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,7.06,1424.026,0.81,17.3305,11.437,2.111,4149.399,0.843,0.1815,0.1875,139.175,0.69,24077.301,188.123,85.185,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,0.46,-4.0045,-0.006500000000000001,6.234,0.0,0.0,485.224,0.0,3.4735,1.646,0.029,30.25,24.204,0.12,3952.095,14.815,18.642,6.25,88.527,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,139.175,0.69,11748.93,-0.28,0.07900000000000001,19088.549,92.131,85.185,39.774,1.3385,0.0,0.0,2.887,0.0205,0.0,0.0,147.846,0.0,0.0,0.85,163.38,1.3545,0.02,18.994,24.204,0.12,3035.644,14.815,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,24.204,0.12,63.453,14.815,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
125.082,2019,4234698.0,89670319909.0,9.971,0.0,0.0,0.0,7.084,0.03,0.258,0.433,325.6,-5.711,-0.106,1696.895,14.993,252.674,1.07,-4.104,-1.183,4166.35,40.7945,9.192,6.311,11.29,2666.07,11.64,17.3305,12.041,13.442,29537.387,1.395,0.1815,0.1875,1298.794,5.5,24077.301,188.123,47.251,81.358,0.5095,0.072,49.167,663.566,2.81,5931.444,1.4395,2.997,17430.287,161.5675,24.141,19.765,3.79,-4.0045,-0.006500000000000001,6.234,1204.336,5.1,485.224,43.814,3.4735,1.646,0.029,30.25,1449.926,6.14,3952.095,52.749,18.642,-0.35,-3.1,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,382.554,1.62,11748.93,-0.28,0.07900000000000001,19088.549,92.131,13.918,39.774,1.3385,0.03,0.0,2.887,0.0205,7.084,0.0,147.846,0.258,0.0,0.85,2748.72,1.3545,0.02,18.994,1449.926,6.14,3035.644,52.749,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,68.482,0.29,63.453,2.491,0.254,10.491,0.054,0.501,170.024,0.72,132.794,6.186,0.556
21.085,2019,9609014.0,62427096792.0,9.971,0.0,0.0,0.0,2.081,0.02,0.467,0.433,495.33,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,4.28,445.415,4.28,17.3305,4.042,0.819,2194.275,0.918,0.1815,0.1875,327.817,3.15,24077.301,188.123,73.598,81.358,0.5095,0.072,49.167,63.482,0.61,5931.444,1.4395,2.997,17430.287,161.5675,14.252,19.765,2.12,-4.0045,-0.006500000000000001,6.234,105.11,1.01,485.224,23.598,3.4735,1.646,0.029,30.25,117.598,1.13,3952.095,26.402,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,264.335,2.54,11748.93,-0.28,0.07900000000000001,19088.549,92.131,59.346,39.774,1.3385,0.12,0.1,2.887,0.0205,12.488,10.407,147.846,2.804,2.336,0.85,445.415,1.3545,0.02,18.994,117.598,1.13,3035.644,26.402,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
51.456,2019,6515059.0,63004153609.0,9.971,0.0,0.0,0.0,21.489,0.14,0.282,0.433,24.2,-5.711,-0.106,1696.895,14.993,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,6.311,17.84,2738.271,49.59,17.3305,-0.721,-0.373,7898.018,0.817,0.1815,0.1875,0.0,0.0,24077.301,188.123,0.0,81.358,0.5095,0.072,49.167,0.0,0.0,5931.444,1.4395,2.997,17430.287,161.5675,0.0,19.765,1.2,-4.0045,-0.006500000000000001,6.234,7590.108,49.45,485.224,99.718,3.4735,1.646,0.029,30.25,7611.597,49.59,3952.095,100.0,18.642,-31.75,-177.971,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,0.0,0.0,11748.93,-0.28,0.07900000000000001,19088.549,92.131,0.0,39.774,1.3385,0.14,0.0,2.887,0.0205,21.489,0.0,147.846,0.282,0.0,0.85,7611.597,1.3545,0.02,18.994,7611.597,49.59,3035.644,100.0,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,0.0,0.0,63.453,0.0,0.254,10.491,0.054,0.501,0.0,0.0,132.794,0.0,0.556
326.585,2019,32449302.0,329252610797.0,-2.683,-0.127,142.25,4.616,16.95,0.55,0.967,1.438,256.73,4.065,0.32,252.256,8.186,4.931,0.16,-4.104,-1.183,4166.35,40.7945,0.281,2.549,56.93,1754.429,56.87,21.057,2.563,8.161,10064.474,0.992,2.813,6.32,691.54,22.44,7119.623,231.027,39.458,71.949,2.318,1.86,82.113,669.66,21.73,2530.491,5.341,6.843,4159.039,134.958,38.21,25.572,14.6,2.358,1.415,77.876,969.204,31.45,2399.943,55.302,24.253,1.958,1.611,90.071,1061.04,34.43,2775.752,60.542,28.051,0.06,0.105,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.031,4.14,140.729,16.95,0.55,4336.875,4.225,2.878,2188.172,71.005,0.967,43.827,1.421,0.55,0.0,-7.534,-0.116,16.95,0.0,43.781,0.967,0.0,0.442,1752.58,1.958,1.611,90.071,1061.04,34.43,2775.752,60.542,28.051,4.544,0.08,2.062,24.037,0.78,63.534,1.372,0.642,10.157,0.359,4.097,50.849,1.65,126.244,2.901,1.276
566.121,2019,110804685.0,986114678778.0,6.511,0.373,55.126,6.108,9.296,1.03,0.971,1.07,592.66,6.928,13.172,1834.861,203.311,522.451,57.89,-4.104,-1.183,4166.35,40.7945,54.598,35.621,106.03,956.909,106.03,19.984,2.848,15.679,5109.184,0.574,3.922,18.959,758.0,83.99,4534.257,502.417,79.213,88.026,3.111,1.272,42.16,201.706,22.35,380.489,1.4395,2.997,17430.287,161.5675,21.079,7.387,62.84,-14.446,-3.478,19.91,72.47,8.03,179.686,7.573,3.488,-3.123,-2.82,68.341,198.909,22.04,616.769,20.787,11.974,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.789,4.515,256.946,33.843,3.75,2318.906,-0.28,0.07900000000000001,19088.549,92.131,3.537,45.018,36.66,11.72,10.69,1.655,0.597,105.772,96.476,330.851,11.053,10.082,6.423,956.909,-3.123,-2.82,68.341,198.909,22.04,616.769,20.787,11.974,-0.246,-0.023,3.084,11.281,1.25,27.836,1.179,0.54,-9.651,-0.29,2.578,9.386,1.04,23.269,0.981,0.452
293.057,2019,10343218.0,286505655767.0,-2.943,-0.097,307.733,3.183,324.851,3.36,6.512,1.101,300.97,-54.156,-17.15,1403.635,14.518,534.65,5.53,-4.104,-1.183,4166.35,40.7945,10.717,5.021,55.0,5317.494,51.6,20.943,-3.628,-11.033,28333.217,1.023,-2.501,-5.536,2338.731,24.19,20862.672,215.787,46.88,74.634,5.788,3.356,61.35,1668.726,17.26,5931.444,1.4395,2.997,17430.287,161.5675,33.45,21.219,15.53,-28.847,-9.002,21.827,852.733,8.82,2110.246,17.093,7.549,-6.403,-5.233,73.342,2650.046,27.41,7090.821,53.12,25.366,3.4,6.182,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.272,8.258,139.919,135.354,1.4,13527.593,-0.28,0.07900000000000001,19088.549,92.131,2.713,48.393,11.181,3.58,0.22,5.67,0.6,346.121,21.27,1081.022,6.938,0.426,3.867,4988.776,-6.403,-5.233,73.342,2650.046,27.41,7090.821,53.12,25.366,33.532,0.822,3.322,129.553,1.34,321.156,2.597,1.149,8.322,2.444,33.829,1321.639,13.67,3270.665,26.492,11.7
80.313,2019,3288027.0,114530476443.0,9.971,0.0,0.0,0.0,6.083,0.02,0.104,0.433,673.63,-5.711,-0.106,1696.895,14.993,1070.551,3.52,-4.104,-1.183,4166.35,40.7945,18.381,6.311,19.15,5824.161,19.15,17.3305,-6.081,-5.2,24425.918,0.701,0.1815,0.1875,5602.144,18.42,24077.301,188.123,96.188,81.358,0.5095,0.072,49.167,2320.541,7.63,5931.444,1.4395,2.997,17430.287,161.5675,39.843,19.765,12.9,-4.0045,-0.006500000000000001,6.234,15.207,0.05,485.224,0.261,3.4735,1.646,0.029,30.25,222.018,0.73,3952.095,3.812,18.642,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.27849999999999997,105.578,2211.052,7.27,11748.93,-0.28,0.07900000000000001,19088.549,92.131,37.963,39.774,1.3385,0.02,0.0,2.887,0.0205,6.083,0.0,147.846,0.104,0.0,0.85,5824.161,1.3545,0.02,18.994,222.018,0.73,3035.644,3.812,11.438500000000001,15.896,0.051000000000000004,0.34550000000000003,152.067,0.5,63.453,2.611,0.254,10.491,0.054,0.501,48.661,0.16,132.794,0.836,0.556
585.209,2019,2797927.0,373817411294.0,9.971,0.0,0.0,0.0,42.889,0.12,0.24,0.0,602.8,-11.654,-0.054,147.387,0.412,0.0,0.0,-4.104,-1.183,4166.35,40.7945,0.0,0.07,50.0,17870.373,50.0,8.548,2.068,11.856,209158.016,1.565,2.079,11.91,17823.91,49.87,209016.0,584.812,99.74,99.934,-0.496,-2.069,415.381,17823.91,49.87,148460.125,1.113,19.496,633156.125,1771.525,99.74,70.981,30.14,-4.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.862,-0.053,0.388,46.463,0.13,138.719,0.26,0.066,0.0,0.0,2.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.055,14.034,169.019,0.0,0.0,60408.488,-3.713,-32.422,300543.219,840.898,0.0,28.882,0.367,0.12,0.0,-12.6,-0.053,42.889,0.0,131.319,0.24,0.0,0.063,17870.373,-11.862,-0.053,0.388,46.463,0.13,138.719,0.26,0.066,0.0,-0.0,0.021,3.574,0.01,7.399,0.02,0.004,10.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
